id,event_a_id,event_b_id,direction,layer_type,layer_entity_id,connection_type,strength_score,source_count,time_distance,manual_strength,manual_reason,verification_status,verified_by,verified_at,curated_status,curated_by,curated_at,curation_note,created_at,updated_at
9019,13875,20031,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9020,14993,16755,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9021,14993,17377,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9022,14993,20031,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9024,16755,20031,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9025,17377,20031,forward,person,1805296,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9027,15098,17736,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9028,15098,19589,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9029,15098,22852,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9030,17736,19589,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9031,17736,22852,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9032,19589,22852,forward,person,1805550,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9036,14902,16757,forward,person,1805778,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9037,18261,19617,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9038,18261,22493,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9039,18261,22546,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9040,19617,22493,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9041,19617,22546,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9042,22493,22546,forward,person,1805997,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9070,8130,8813,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9071,8130,14050,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9072,8130,23040,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9073,8813,14050,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9074,8813,23040,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9075,14050,23040,forward,person,1810394,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9095,8194,14356,forward,person,1810699,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9101,14475,18435,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9102,14475,19604,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9103,14475,19629,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9104,14475,23001,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9107,18435,23001,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9109,19604,23001,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9110,19629,23001,forward,person,1811158,related,21.076109984724805,5,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9127,5289,16784,forward,person,1811693,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9197,19900,22619,forward,person,1812504,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9219,11010,11673,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9220,11010,14368,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9222,11010,19928,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9224,11673,14368,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9225,11673,19589,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9226,11673,19928,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9227,11673,22533,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9229,14368,19928,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9230,14368,22533,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9231,19589,19928,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9233,19928,22533,forward,person,1813587,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9235,5303,24501,forward,person,1815140,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9238,19589,19711,forward,person,1816940,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9240,19588,19721,forward,person,1817371,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9242,5833,23598,forward,person,1817500,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9243,11446,23598,forward,person,1817500,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9251,5194,9313,forward,person,1822521,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9253,14193,19665,forward,person,1822641,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9262,5201,19635,forward,person,1824523,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9273,13888,16934,forward,person,1826801,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9274,7035,12826,forward,person,1827074,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9276,7035,17044,forward,person,1827074,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9278,12826,17044,forward,person,1827074,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9279,15708,17044,forward,person,1827074,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9293,16993,25764,forward,person,1828310,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9296,11126,14153,forward,person,1828460,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9297,5294,16838,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9298,5294,19625,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9299,5294,25539,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9300,16838,19625,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9301,16838,25539,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9302,19625,25539,forward,person,1829929,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9304,14141,22650,forward,person,1830098,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9305,19665,22650,forward,person,1830098,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9306,14528,16755,forward,person,1830152,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9307,14528,16792,forward,person,1830152,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9314,16843,20022,forward,person,1831654,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9317,19589,20059,forward,person,1832782,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9318,6511,25279,forward,person,1832797,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9319,14344,19589,forward,person,1832800,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9320,5354,25335,forward,person,1832801,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9322,19589,23176,forward,person,1832831,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9326,19588,25319,forward,person,1833044,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9327,5648,11466,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9328,5648,17815,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9329,5648,19589,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9330,5648,23578,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9331,5648,23811,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9332,5648,25414,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9333,5648,25764,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9334,11466,17815,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9336,11466,23578,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9337,11466,23811,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9340,17815,19589,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9341,17815,23578,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9342,17815,23811,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9343,17815,25414,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9344,17815,25764,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9345,19589,23578,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9346,19589,23811,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9349,23578,23811,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9350,23578,25414,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9351,23578,25764,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9352,23811,25414,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9353,23811,25764,forward,person,1833086,related,43.23126394971642,8,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9355,11120,16741,forward,person,1833132,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9356,11120,19589,forward,person,1833132,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9359,5199,22535,forward,person,1833188,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9360,19665,22535,forward,person,1833188,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9367,8366,8842,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9368,8366,14869,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9369,8366,15113,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9370,8366,19589,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9371,8366,22852,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9372,8842,14869,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9373,8842,15113,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9374,8842,19589,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9375,8842,22852,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9376,14869,15113,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9377,14869,19589,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9378,14869,22852,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9379,15113,19589,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9380,15113,22852,forward,person,1833564,related,27.987766836944974,6,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9383,8294,25294,forward,person,1833582,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9386,17860,19606,forward,person,1833834,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9388,9823,26882,forward,person,1834801,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9389,13873,16815,forward,person,1836076,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9391,16815,16850,forward,person,1836076,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9393,5574,10299,forward,person,1837226,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9394,5574,11855,forward,person,1837226,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9395,8736,10299,forward,person,1837226,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9397,10299,11855,forward,person,1837226,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9398,11237,25286,forward,person,1838604,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9400,19711,25400,forward,person,1839221,related,4.406279716687705,2,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9403,8820,16755,forward,person,1839692,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9404,8820,16792,forward,person,1839692,related,9.120519413787456,3,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
9406,11013,16785,forward,person,1840135,related,14.745041995892464,4,,,,unverified,,,,,,,2026-02-13 20:23:45.728558,2026-02-13 20:23:45.728558
